"Address","Content Type","Status Code","Status","Indexability","Indexability Status"
"https://www.bettersleep.com/blog/what-are-sleep-coaches/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/sleep-hypnosis-what-is-it-and-does-it-work/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/what-is-sophrology/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/vicious-cycle-of-social-anxiety-and-sleep/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/what-is-insomnia-and-what-you-can-do-it-ease-it/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/is-there-such-a-thing-as-too-much-sleep/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/how-sleepless-nights-are-ruining-your-health/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/a-quick-guide-to-improving-your-health-and-wellness/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/how-to-talk-about-mental-health/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/can-you-meditate-lying-down/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/how-to-use-guided-meditation-to-improve-your-sleep/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/the-role-sleep-plays-in-maintaining-a-healthy-weight/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/what-walking-can-do-for-better-mental-health/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/how-journaling-can-improve-our-mental-health/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/a-full-moon-meditation-for-the-flower-moon-of-may-26th/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/how-to-help-friends-loved-ones-with-anxiety/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/languishing-putting-a-name-to-that-blah-feeling/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/how-to-sleep-better-when-its-hot-outside/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/parenting-in-a-pandemic-uncovering-covids-effects-on-family-wellbeing-relax-melodies/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/sounds","text/html","301","Moved Permanently","Non-Indexable","Redirected"
"https://www.bettersleep.com/blog/your-home-office-how-to-stay-focused-and-avoid-anxiety-when-working-from-home/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/sleep-myth-buster-fact-fiction-or-somewhere-in-between/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/how-does-alcohol-impacts-your-sleep/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/how-late-night-meals-impact-sleep/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/earth-day-2021-how-climate-changes-affect-on-our-sleep-anxiety-and-mood/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/how-to-get-the-most-out-of-each-stage-of-sleep/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/become-a-master-of-power-napping/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/417-hertz-the-energy-cleansing-solfeggio-frequency/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/can-bedtime-stories-help-you-sleep-better/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/the-top-6-soothing-sounds-you-can-find-at-home/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/how-to-sleep-better-when-its-noisy/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/diet-and-restless-leg-syndrome/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/easy-ways-to-sleep-better-as-a-couple/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/all-about-yoga-nidra/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/sleeping-with-a-fan-on-the-pros-and-cons/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/sleeping-with-sciatica/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/how-to-sleep-with-a-pregnancy-pillow/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/5-tips-for-sleeping-with-lower-back-pain/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/sleeping-with-the-fishes/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/making-the-bed-the-ultimate-guide/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/waking-up-with-a-dry-mouth/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/dream-dive-babies/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/do-these-things-actually-make-you-tired/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/sleeping-without-a-pillow/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/guiding-words-for-stress-and-anxiety/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/spiraling-and-rumination-breaking-the-cycle/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/bedtime-drinks-that-promote-good-sleep/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/the-journey-from-bassinet-to-crib-to-toddler-bed/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/how-to-support-your-employees-mental-health/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/the-pros-and-cons-of-japanese-floor-mats-for-sleep/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/the-best-animal-sounds-for-a-relaxing-nights-sleep/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/disruptive-sleep-habits-and-what-to-do-about-them/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/facts-and-myths-about-blood-pressure-and-sleep/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/world-sleep-day-7-fun-facts-about-sleep/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/lullabies-sleep-music-for-babies/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/dream-dive-flying-in-a-dream/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/the-difference-between-mental-and-emotional-health/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/bettersleeps-favorite-sleep-memes/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/whats-the-deal-with-waterbeds/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/is-anxiety-affecting-your-sleep/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/insomnia-quotes/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/leave-2020-behind-with-these-new-years-meditations/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/january-2021-full-moon-meditation/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/how-to-avoid-morning-fatigue-and-wake-up-refreshed/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/5-easy-ways-to-reduce-holiday-stress/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/how-to-create-a-healthy-sleep-routine/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/can-pink-noise-really-help-you-sleep-through-the-night/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/the-power-of-a-1-minute-meditation/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/isochronic-tones-for-anxiety-stress-and-sleep/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/is-your-daytime-sleepiness-a-sign-of-narcolepsy-how-to-assess-and-treat-this-sleep-disorder-bettersleep/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/fall-asleep-in-two-minutes-with-the-military-method/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/what-is-social-jet-lag-and-do-you-have-it/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/how-to-spot-and-overcome-signs-of-burnout/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/why-we-toss-and-turn-and-how-to-stop/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://my.bettersleep.com/bedtimestories/atriptosrilanka/play","text/html; charset=UTF-8","200","OK","Non-Indexable","noindex"
"https://my.bettersleep.com/bedtimestories/mirabellethemermaid/play","text/html; charset=UTF-8","200","OK","Non-Indexable","noindex"
"https://my.bettersleep.com/bedtimestories/tuscanysecretcastle/play","text/html; charset=UTF-8","200","OK","Non-Indexable","noindex"
"https://my.bettersleep.com/meditations/bathtimerelaxationritual/play","text/html; charset=UTF-8","200","OK","Non-Indexable","noindex"
"https://www.bettersleep.com/pt/blog","text/html","301","Moved Permanently","Non-Indexable","Redirected"
"https://www.bettersleep.com/pt/blog/sono","text/html","301","Moved Permanently","Non-Indexable","Redirected"
"https://www.bettersleep.com/pt/blog/adormeça-facilmente-com-histórias-para-dormir-para-adultos/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/pt/blog/é-possível-encontrar-a-felicidade-dormindo/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/pt/blog/o-que-é-hipnose-do-sono-e-ela-funciona-mesmo/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/pt/blog/sonhos-lúcidos-o-que-são-eles-e-como-fazer-um-acontecer/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/pt/blog/como-o-ritmo-binaural-afeta-seu-cérebro/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/pt/blog/como-dormir-melhor-com-zumbidos/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/pt/blog/derrote-a-insônia-definitivamente-com-essas-5-práticas/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/pt/blog/5-benefícios-incríveis-do-yoga-nidra-para-dormir/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/pt/blog/meditação-matinal-para-ajudar-você-a-dormir-melhor/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/pt/blog/the-science-behind-solfeggio-frequencies/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/pt/blog/os-seis-melhores-sons-tranquilos-para-dormir/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/pt/blog/melhores-citações-sobre-a-insônia/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/pt/blog/sono/page/2/","text/html","200","OK","Indexable",""
"https://www.bettersleep.com/pt/blog/meditação","text/html","301","Moved Permanently","Non-Indexable","Redirected"
"https://www.bettersleep.com/blog/news","text/html","301","Moved Permanently","Non-Indexable","Redirected"
"https://www.bettersleep.com/relaxation-meditation/sleep-hypnosis-meditation/","text/html","200","OK","Indexable",""
"https://www.bettersleep.com/fr/blog/meditation","text/html","301","Moved Permanently","Non-Indexable","Redirected"
"https://www.bettersleep.com/fr/blog","text/html","301","Moved Permanently","Non-Indexable","Redirected"
"https://www.bettersleep.com/fr/blog/sommeil","text/html","301","Moved Permanently","Non-Indexable","Redirected"
"https://www.bettersleep.com/fr/blog/relaxation","text/html","301","Moved Permanently","Non-Indexable","Redirected"
"https://www.bettersleep.com/fr/sommeil","text/html","301","Moved Permanently","Non-Indexable","Redirected"
"https://www.bettersleep.com/fr/blog/sons","text/html","301","Moved Permanently","Non-Indexable","Redirected"
"https://www.bettersleep.com/how-to-sleep-better","text/html","301","Moved Permanently","Non-Indexable","Redirected"
"https://my.bettersleep.com/meditations","text/html; charset=UTF-8","200","OK","Non-Indexable","noindex"
"https://my.bettersleep.com/bedtimestories/dreamerchronicles?utm_source=website&utm_medium=blog&utm_campaign=general","text/html; charset=UTF-8","200","OK","Non-Indexable","noindex"
"https://www.bettersleep.com/blog/insomnia-and-pms/www.bettersleep.com/sleep-better/","text/html","302","Found","Non-Indexable","Redirected"
"https://my.bettersleep.com/meditations/covidsomnia/play","text/html; charset=UTF-8","200","OK","Non-Indexable","noindex"
"https://www.bettersleep.com/lucid-dream-meditation/","text/html","301","Moved Permanently","Non-Indexable","Redirected"
"https://www.bettersleep.com/es/blog","text/html","301","Moved Permanently","Non-Indexable","Redirected"
"https://www.bettersleep.com/es/blog/sueño","text/html","301","Moved Permanently","Non-Indexable","Redirected"
"https://www.bettersleep.com/es/blog/las-mejores-citas-sobre-el-insomnio/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/es/blog/sueño/page/2/","text/html","200","OK","Indexable",""
"https://www.bettersleep.com/es/blog/hipnosis-para-dormir-qué-es-y-cómo-funciona/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/es/blog/cómo-dormir-mejor-con-tinnitus/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/es/blog/5-beneficios-increíbles-del-yoga-nidra-para-el-sueño/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/es/blog/cómo-afecta-al-cerebro-el-sonido-binaural/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/es/blog/derrota-al-insomnio-consejos-y-buenas-prácticas/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/es/blog/12-datos-que-debes-saber-sobre-la-asmr/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/es/blog/arrúllate-con-historias-para-dormir-para-adultos/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/es/blog/dormir-bien-para-ser-felices/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/es/blog/los-6-sonidos-para-dormir-más-populares/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/es/blog/meditación-matutina-la-noche-comienza-cuando-despiertas/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/es/blog/meditación","text/html","301","Moved Permanently","Non-Indexable","Redirected"
"https://www.bettersleep.com/es/blog/sonido","text/html","301","Moved Permanently","Non-Indexable","Redirected"
"https://www.bettersleep.com/es/blog/mejor-sueño-el-arma-secreta-para-el-éxito-académico/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/sleep-meditation/%23yoga_nidra","text/html","301","Moved Permanently","Non-Indexable","Redirected"
"https://my.bettersleep.com/onboarding/goals","text/html; charset=UTF-8","200","OK","Non-Indexable","noindex"
"https://www.bettersleep.com/sleep-sounds/binaural-beats/","text/html","200","OK","Indexable",""
"https://www.bettersleep.com/sleep-sounds/white-noise-for-sleep/","text/html","200","OK","Indexable",""
"https://my.bettersleep.com/embed?selection=Waterfall%2CChirp&volumes=0.8%2C0.81&sharerName=Relax+Melodies","text/html; charset=UTF-8","200","OK","Non-Indexable","noindex"
"https://my.bettersleep.com/meditations/mothersday/play","text/html; charset=UTF-8","200","OK","Non-Indexable","noindex"
"https://www.bettersleep.com/relaxation-techniques/","text/html","301","Moved Permanently","Non-Indexable","Redirected"
"https://www.bettersleep.com/sleep-meditation/","text/html","301","Moved Permanently","Non-Indexable","Redirected"
"https://www.bettersleep.com/relaxmelodies.com/blog/what-is-kundalini-meditation/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/pt/blog/12-things-you-need-to-know-about-asmr/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://my.bettersleep.com/bedtimestories","text/html; charset=UTF-8","200","OK","Non-Indexable","noindex"
"https://my.bettersleep.com/music","text/html; charset=UTF-8","200","OK","Non-Indexable","noindex"
"https://onelink.bettersleep.com/egVr?pid=rm_web&c=blog_insomnia-quotes&af_js_web=true","application/octet-stream","302","Found","Non-Indexable","Redirected"
"https://www.bettersleep.com/how-to-sleep-better/","text/html","301","Moved Permanently","Non-Indexable","Redirected"
"https://www.bettersleep.com/sleep-sounds/water-sounds-to-fall-asleep/","text/html","200","OK","Indexable",""
"https://bettersleep.com/fr/meditationpourdormir/","text/html","301","Moved Permanently","Non-Indexable","Redirected"
"https://my.bettersleep.com/?pid=rm_web&c=blog_insomnia-quotes&af_js_web=true","text/html; charset=UTF-8","200","OK","Non-Indexable","noindex"
"https://www.bettersleep.com/relaxmelodies.com/blog/meditation","text/html","301","Moved Permanently","Non-Indexable","Redirected"
"https://www.bettersleep.com/relaxmelodies.com/blog/meditation/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/tips-for-putting-on-a-duvet-cover-to-make-your-life-easier/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/how-to-stay-focused-while-studying/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/10-minute-meditations-to-try/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/news/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/relaxation/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/sound/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/5-benefits-of-stretching-in-the-morning/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/meditating-with-adhd/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/studentprogram/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/why-do-babies-cry-in-their-sleep/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/bettersleep-faq/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog","text/html","301","Moved Permanently","Non-Indexable","Redirected"
"https://www.bettersleep.com/relaxmelodies.com/blog/what-is-white-noise-and-does-it-help-you-sleep/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/info-chronotypes/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/your-guide-to-amazing-cuddles/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/info-covid19/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/how-to-use-healing-meditation-for-sleep/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/sleep/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/sounds/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/gift/","text/html","200","OK","Non-Indexable","Canonicalised,noindex"
"https://www.bettersleep.com/es/blog/relajación","text/html","301","Moved Permanently","Non-Indexable","Redirected"
"https://www.bettersleep.com/sleep-better","text/html","301","Moved Permanently","Non-Indexable","Redirected"
"https://www.bettersleep.com/relaxation-meditation/sleep-meditation/","text/html","200","OK","Indexable",""
"https://www.bettersleep.com/pt/blog/som","text/html","301","Moved Permanently","Non-Indexable","Redirected"
"https://www.bettersleep.com/pt/blog/relaxamento","text/html","301","Moved Permanently","Non-Indexable","Redirected"
"https://www.bettersleep.com/relaxmelodies.com/blog/10-questions-with-a-creative-content-producer-aster-j.-haile/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/national-stress-awareness-day-2021-why-you-should-take-a-moment-to-unwind/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/introducing-bettersleep-a-whole-new-way-to-sleep-better-and-feel-better/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/everything-you-need-to-know-about-sleep-trackers/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/partners/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/what-are-the-current-trends-in-improving-wellness/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/meet-the-team-7-questions-with-bettersleeps-founder/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/news/page/3/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/news/page/2/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/relaxation","text/html","301","Moved Permanently","Non-Indexable","Redirected"
"https://www.bettersleep.com/relaxmelodies.com/blog/sleep","text/html","301","Moved Permanently","Non-Indexable","Redirected"
"https://www.bettersleep.com/relaxmelodies.com/blog/how-to-make-2022-new-years-resolutions-that-last-all-year/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/how-rain-helps-relaxation-and-sleep/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/little-ones-and-naps/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/what-to-know-about-fever-dreams/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/sleep-apnea-your-questions-answered/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/waking-up-thirsty/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/meditation/page/2/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/avoid-road-rage-create-a-space-of-calm/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/a-quick-guide-to-chakra-meditation/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/time-to-focus-white-noise/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/meditation/page/3/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/meditation/page/4/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/meditation/page/5/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/breaking-down-binaural-beats/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/meditation/page/7/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/meditation/page/6/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/meditation/page/8/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/pairing-meditation-and-music-for-the-perfect-relaxing-combination/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/how-to-find-balance-through-meditation/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/science-behind-solfeggio-frequencies","text/html","301","Moved Permanently","Non-Indexable","Redirected"
"https://www.bettersleep.com/relaxmelodies.com/blog/fall-asleep-easily-with-bedtime-stories-for-adults","text/html","301","Moved Permanently","Non-Indexable","Redirected"
"https://www.bettersleep.com/relaxmelodies.com/blog/soothing-music-for-your-pets-1/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/fall-asleep-to-the-relaxing-sounds-of-a-crackling-fire/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/sleep/page/7/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/sleep/page/5/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/dream-dive-mice-and-rats/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/sleep/page/9/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/setting-up-your-toddlers-room-things-you-should-consider/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/sleep/page/20/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/sleep/page/10/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/sleep/page/24/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/sleep/page/14/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/sleep/page/22/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/sleepwalking-in-kids/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/sleep/page/12/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/sleep/page/18/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/sleep/page/26/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/sleep/page/16/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/sleep/page/3/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/sleep/page/6/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/sleep/page/4/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/sleep/page/8/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/sleep/page/21/","text/html","200","OK","Non-Indexable","Canonicalised"
