"Address","PSI Status","PSI Error","Performance Score","First Contentful Paint Time (ms)","Speed Index Time (ms)","Largest Contentful Paint Time (ms)","Time to Interactive (ms)","Total Blocking Time (ms)","Cumulative Layout Shift","Total Size Savings (Bytes)","Total Time Savings (ms)","Total Requests","Total Page Size (Bytes)","HTML Size (Bytes)","HTML Count","Image Size (Bytes)","Image Count","CSS Size (Bytes)","CSS Count","JavaScript Size (Bytes)","JavaScript Count","Font Size (Bytes)","Font Count","Media Size (Bytes)","Media Count","Other Size (Bytes)","Other Count","Third Party Size (Bytes)","Third Party Count","Core Web Vitals Assessment","CrUX First Contentful Paint Time (ms)","CrUX First Input Delay Time (ms)","CrUX Largest Contentful Paint Time (ms)","CrUX Cumulative Layout Shift","Eliminate Render-Blocking Resources Savings (ms)","Defer Offscreen Images Savings (ms)","Efficiently Encode Images Savings (ms)","Properly Size Images Savings (ms)","Minify CSS Savings (ms)","Minify JavaScript Savings (ms)","Reduce Unused CSS Savings (ms)","Reduce Unused JavaScript Savings (ms)","Serve Images in Next-Gen Formats Savings (ms)","Enable Text Compression Savings (ms)","Preconnect to Required Origins Savings (ms)","Server Response Times (TTFB) (ms)","Multiple Redirects Savings (ms)","Preload Key Requests Savings (ms)","Use Video Format for Animated Images Savings (ms)","Total Image Optimization Savings (ms)","Avoid Serving Legacy JavaScript to Modern Browsers Savings (Bytes)","Image Elements Do Not Have Explicit Width & Height","Avoid Large Layout Shifts"
"https://www.columbusrecoverycenter.com/students/how-to-help/","Success","","30","3240.000","9051.259","5121.000","18337.000","1863.000","0.019","902045","8833","161","2434202","53235","6","413018","15","118218","30","1690930","92","145671","6","0","0","13130","12","1834992","123","","","","","","1431","1180","0","300","0","0","630","2490","330","0","0","2472","0","0","0","1810","34450","6 resources found","5 elements found"
"https://www.columbusrecoverycenter.com/outreach/cassidy-smith/","Success","","35","2940.000","10183.048","3914.500","18389.500","2735.000","0.027","753877","7710","160","2324346","49890","6","319043","14","118217","30","1691996","93","132068","5","0","0","13132","12","1843821","123","","","","","","1877","1080","0","0","0","0","150","1680","0","0","0","2923","0","0","0","1080","34406","7 resources found","5 elements found"
"https://www.columbusrecoverycenter.com/outreach/dwight-thompson/","Success","","43","2790.000","10162.844","3529.000","17175.500","1269.500","0.030","754569","8411","160","2316423","49842","6","311079","14","118218","30","1692087","93","132069","5","0","0","13128","12","1835942","123","","","","","","1780","1370","0","0","0","0","20","2020","170","0","0","3051","0","0","0","1540","34404","7 resources found","5 elements found"
"https://www.columbusrecoverycenter.com/outreach/emily-flatt/","Success","","28","2640.000","9271.788","7058.500","17444.500","1532.500","0.064","754090","8017","160","2321675","49802","6","316483","14","118236","30","1691951","93","132070","5","0","0","13133","12","1841238","123","","","","","","1615","1660","0","0","0","0","160","1960","160","0","0","2462","0","0","0","1820","34405","7 resources found","5 elements found"
"https://www.columbusrecoverycenter.com/ohio-rehab/hudson/","Success","","32","3090.000","9180.822","4749.000","19507.000","1636.500","0.078","803621","8900","171","2631682","57162","7","320263","13","118216","30","1990147","103","132070","5","0","0","13824","13","2146849","135","","","","","","1102","1200","0","0","0","0","300","3390","600","0","0","2308","0","0","0","1800","34407","6 resources found","5 elements found"
"https://www.columbusrecoverycenter.com/ohio-rehab/youngstown/","Success","","30","3090.000","8818.428","4524.000","18709.000","1454.000","0.177","792221","7703","171","2623103","57344","7","311856","13","118218","30","1989795","103","132067","5","0","0","13823","13","2138087","135","","","","","","1113","600","0","450","0","0","300","2760","300","0","0","2180","0","0","0","1350","34444","6 resources found","5 elements found"
"https://www.columbusrecoverycenter.com/ohio-rehab/hamilton/","Success","","38","3090.000","8124.681","4117.000","18983.000","1547.000","0.021","804450","7001","171","2632229","57068","7","321769","13","118235","30","1989955","103","132068","5","0","0","13134","13","2147475","135","","","","","","1139","750","0","0","0","0","100","2900","100","0","0","2012","0","0","0","850","34450","6 resources found","5 elements found"
"https://www.columbusrecoverycenter.com/ohio-rehab/kent/","Success","","32","3507.500","8499.189","4600.000","18812.500","1723.500","0.021","802919","6186","171","2631529","56814","7","320300","13","118233","30","1990291","103","132069","5","0","0","13822","13","2147045","135","","","","","","1178","790","0","0","0","0","0","2260","0","0","0","1958","0","0","0","790","34401","6 resources found","5 elements found"
"https://www.columbusrecoverycenter.com/ohio-rehab/euclid/","Success","","33","3090.000","9063.606","4538.000","19287.500","1868.500","0.021","792300","7622","171","2623687","57196","7","312134","13","118237","30","1990233","103","132069","5","0","0","13818","13","2138818","135","","","","","","1074","560","0","0","0","0","200","2810","350","0","0","2628","0","0","0","910","34415","6 resources found","5 elements found"
"https://www.columbusrecoverycenter.com/ohio-rehab/cuyahoga-falls/","Success","","35","3510.500","8686.951","4606.000","18646.500","1217.000","0.001","803541","7603","171","2631554","57562","7","320092","13","118237","30","1989766","103","132070","5","0","0","13827","13","2146324","135","","","","","","1186","720","0","0","0","0","300","2870","240","0","0","2287","0","0","0","960","34406","6 resources found","5 elements found"
"https://www.columbusrecoverycenter.com/ohio-rehab/massillon/","Success","","25","3637.000","10008.991","4975.500","21493.000","4672.500","0.078","802743","7352","171","2630499","57056","7","319591","13","118217","30","1989737","103","132070","5","0","0","13828","13","2145777","135","","","","","","1086","1400","0","0","0","0","0","2450","150","0","0","2266","0","0","0","1550","34408","6 resources found","5 elements found"
"https://www.columbusrecoverycenter.com/ohio-rehab/middletown/","Success","","30","3468.000","8793.703","4596.000","20451.500","3445.500","0.048","803559","6381","171","2632114","57221","7","321413","13","118237","30","1989351","103","132070","5","0","0","13822","13","2147223","135","","","","","","998","450","0","0","0","0","0","2750","300","0","0","1883","0","0","0","750","34405","6 resources found","5 elements found"
"https://www.columbusrecoverycenter.com/ohio-rehab/monroe/","Success","","32","3090.000","8578.615","4756.000","18977.000","1740.000","0.078","803969","7124","171","2632727","57531","7","321708","13","118219","30","1989377","103","132070","5","0","0","13822","13","2147523","135","","","","","","1128","1180","0","0","0","0","280","2500","210","0","0","1826","0","0","0","1390","34407","6 resources found","5 elements found"
"https://www.columbusrecoverycenter.com/ohio-rehab/warren/","Success","","31","3533.500","9414.952","4652.000","19233.000","1939.000","0.021","803866","8626","171","2632828","57385","7","321271","13","118218","30","1990059","103","132070","5","0","0","13825","13","2147757","135","","","","","","1134","750","0","0","0","0","420","2940","720","0","0","2662","0","0","0","1470","34408","6 resources found","5 elements found"
"https://www.columbusrecoverycenter.com/editorial/jenni-jacobsen/","Success","","34","3090.000","10951.456","3837.500","21023.000","7485.500","0.025","753058","7294","161","2320126","49948","6","315669","14","118218","30","1689728","92","132069","5","0","0","14494","14","1840760","125","","","","","","1269","870","0","0","0","0","300","1270","0","0","0","3585","0","0","0","870","34408","7 resources found","5 elements found"
"https://www.columbusrecoverycenter.com/editorial/erica-weiman/","Success","","33","3090.000","10824.860","3835.000","17858.000","2211.500","0.126","754174","9024","159","2319387","49791","6","314947","14","118235","30","1691222","92","132068","5","0","0","13124","12","1840177","123","","","","","","1292","1580","0","0","0","0","300","2010","200","0","0","3642","0","0","0","1780","34450","7 resources found","5 elements found"
"https://www.columbusrecoverycenter.com/admissions/pricing/no-insurance/","Success","","35","3630.000","6837.131","5265.000","18925.000","1091.000","0.000","1175655","8088","183","2699297","54271","6","445741","14","191949","37","1842087","109","152113","5","0","0","13136","12","1991393","123","","","","","","1829","1950","0","0","0","0","750","2550","750","0","0","259","0","0","0","2700","34400","6 resources found","5 elements found"
"https://www.columbusrecoverycenter.com/drugs/cocaine-addiction/symptoms-side-effects/","Success","","32","3090.000","8891.203","4695.000","18037.000","1829.500","0.001","851706","8278","162","2397670","52231","6","391176","17","118218","30","1690829","92","132069","5","0","0","13147","12","1820846","121","","","","","","1266","1620","0","150","0","0","300","2140","450","0","0","2352","0","0","0","2220","34392","7 resources found","5 elements found"
"https://www.columbusrecoverycenter.com/drugs/cocaine-addiction/withdrawal-detox/","Success","","21","4230.000","12014.624","7022.000","20449.500","2440.000","0.001","1011024","10890","193","2819321","56906","6","467075","19","207945","40","1843274","110","230984","6","0","0","13137","12","1924650","125","","","","","","2367","1500","0","0","0","0","600","2140","300","0","0","3983","0","0","0","1800","34408","7 resources found","5 elements found"
"https://www.columbusrecoverycenter.com/editorial/jessica-pyhtila/","Success","","33","3180.500","9881.111","4726.000","17074.500","1240.000","0.095","754103","8862","159","2321541","50110","6","317440","14","118219","30","1690575","92","132068","5","0","0","13129","12","1842011","123","","","","","","1204","1800","0","0","0","0","450","2250","600","0","0","2558","0","0","0","2400","34408","7 resources found","5 elements found"
"https://www.columbusrecoverycenter.com/drugs/hydrocodone-addiction/withdrawal-detox/","Success","","19","4230.000","13577.186","6937.000","22341.500","5317.500","0.050","1010292","11306","193","2883553","56796","6","532461","19","207922","40","1842247","110","230983","6","0","0","13144","12","1933514","125","","","","","","2314","1500","0","300","0","0","750","1750","150","0","0","4542","0","0","0","1950","34389","7 resources found","5 elements found"
"https://www.columbusrecoverycenter.com/blog/history-aa-alcoholics-anonymous-sprouted-akron/","Success","","34","3583.500","7766.604","4677.000","17790.000","1446.000","0.001","792275","7097","159","2363109","53219","6","341823","13","118218","30","1690989","92","145709","6","0","0","13151","12","1834641","122","","","","","","1457","1410","0","0","0","0","150","2000","300","0","0","1780","0","0","0","1710","34408","6 resources found","5 elements found"
"https://www.columbusrecoverycenter.com/recovery-blog/page/21/","Success","","35","3090.000","7646.699","4792.500","18685.500","1400.000","0.000","1095968","8042","164","2624357","52268","6","618238","19","118218","30","1690433","92","132070","5","0","0","13130","12","1820427","121","","","","","","1276","1390","0","1200","0","0","150","2050","450","0","0","1526","0","0","0","3040","34411","6 resources found","4 elements found"
"https://www.columbusrecoverycenter.com/recovery-blog/page/22/","Success","","35","3195.000","8151.086","4605.000","18706.000","1347.500","0.006","1717221","12323","164","2826721","52317","6","820558","19","118236","30","1690419","92","132070","5","0","0","13121","12","1820887","122","","","","","","1186","1200","1500","2280","0","0","600","1680","1980","0","0","1897","0","0","0","6960","34407","6 resources found","5 elements found"
"https://www.columbusrecoverycenter.com/blog/new-day-ohio-recovery-village-columbus-now-open/","Success","","36","3090.000","6967.343","4823.000","18541.500","1404.500","0.012","921007","6995","158","2444295","52436","6","351745","13","118218","30","1776685","92","132068","5","0","0","13143","12","1906687","121","","","","","","1283","1340","0","0","0","0","150","2130","300","350","0","1442","0","0","0","1640","34582","6 resources found","5 elements found"
"https://www.columbusrecoverycenter.com/blog/narcan-compass-healing-crutch-addiction/","Success","","31","3595.000","7576.470","5000.000","18381.500","1770.500","0.017","841930","6941","161","2393778","54720","6","357952","14","118219","30","1690427","92","159314","7","0","0","13146","12","1847677","123","","","","","","1423","1990","0","0","0","0","150","1910","150","0","0","1318","0","0","0","2140","34407","7 resources found","5 elements found"
"https://www.columbusrecoverycenter.com/blog/patient-treatment-necessary-ohio-heroin-addicts/","Success","","28","3090.000","7992.889","5282.000","18501.000","3568.500","0.001","1079110","7085","160","2485515","52548","6","479126","15","118236","30","1690387","92","132070","5","0","0","13148","12","1821346","122","","","","","","1214","1580","300","0","0","0","150","1800","320","0","0","1721","0","0","0","2200","34407","7 resources found","5 elements found"
"https://www.columbusrecoverycenter.com/blog/can-you-be-born-an-addict/","Success","","24","3090.000","8143.260","5053.000","17907.500","2443.500","0.196","892386","7671","159","2403226","53631","6","394894","14","118217","30","1691279","92","132070","5","0","0","13135","12","1821278","121","","","","","","1233","1700","0","150","0","0","300","2180","300","0","0","1808","0","0","0","2150","34411","7 resources found","5 elements found"
"https://www.columbusrecoverycenter.com/blog/ohio-addicts-straining-emergency-rooms-across-state/","Success","","23","5227.000","9807.104","7720.500","18210.000","1394.500","0.000","1102472","8523","166","2631404","52085","6","623805","20","118237","30","1690127","92","132070","5","0","0","15080","13","1968978","128","","","","","","600","2530","450","0","0","0","280","2380","1050","0","0","1233","0","0","0","4030","34408","8 resources found",""
"https://www.columbusrecoverycenter.com/blog/schools-stock-narcan-in-response-to-ohio-opioid-epidemic/","Success","","32","3584.000","7992.227","5353.000","17593.000","1273.000","0.018","1113974","7727","160","2531461","53306","6","510247","14","118219","30","1690814","92","145710","6","0","0","13165","12","1834479","122","","","","","","1483","2400","0","150","0","0","0","1950","150","0","0","1594","0","0","0","2700","34393","7 resources found","5 elements found"
"https://www.columbusrecoverycenter.com/blog/things-you-might-not-know-about-buckeyes-and-opioids/","Success","","25","4230.000","7103.055","9259.000","21064.000","1498.500","0.001","1504853","10324","195","3391901","57024","6","1012643","19","207911","40","1842937","110","258228","8","0","0","13158","12","2194660","127","","","","","","2409","2550","0","300","0","0","900","2550","1350","0","0","265","0","0","0","4200","34407","7 resources found","5 elements found"
"https://www.columbusrecoverycenter.com/blog/category/uncategorized/page/2/","Success","","28","3090.000","9899.221","4885.000","23443.000","10483.500","0.003","1378667","8533","168","2805693","51972","6","798185","21","118217","30","1690752","92","132068","5","0","0","14499","14","1822119","123","","","","","","1152","1400","0","1080","0","0","300","1880","450","0","0","2271","0","0","0","2930","34409","6 resources found","5 elements found"
"https://www.columbusrecoverycenter.com/blog/isotonitazene/","Success","","23","4005.000","7511.199","7359.000","20772.500","2236.000","0.001","1227149","8597","193","2972303","56509","6","620579","19","207820","40","1843286","110","230981","6","0","0","13128","12","2033005","125","","","","","","2918","1840","0","0","0","0","640","2440","490","0","0","269","0","0","0","2330","34408","7 resources found","5 elements found"
"https://www.columbusrecoverycenter.com/blog/category/uncategorized/page/3/","Success","","34","3090.000","8111.404","4870.500","18151.000","1349.500","0.000","1188979","9370","163","2618456","52857","6","612789","18","118218","30","1689386","92","132068","5","0","0","13138","12","1819392","121","","","","","","1276","1460","0","1490","0","0","300","2060","900","0","0","1884","0","0","0","3850","34409","6 resources found","4 elements found"
"https://www.columbusrecoverycenter.com/blog/category/uncategorized/page/9/","Success","","36","3446.000","8312.276","4102.000","18879.500","1741.500","0.001","963308","7875","163","2461049","50940","6","455823","18","118217","30","1690865","92","132070","5","0","0","13134","12","1821467","122","","","","","","1333","1330","0","630","0","0","150","2250","480","0","0","1702","0","0","0","2440","34407","6 resources found","5 elements found"
"https://www.columbusrecoverycenter.com/blog/how-ohio-is-combating-the-opioid-crisis/","Success","","20","3780.000","13016.154","7393.000","20831.000","2491.500","0.001","1262040","11902","192","2997281","55905","6","647076","18","207831","40","1842339","110","230983","6","0","0","13147","12","2060351","125","","","","","","1893","2100","0","0","0","0","600","2350","750","0","0","4209","0","0","0","2850","34403","7 resources found","5 elements found"
"https://www.columbusrecoverycenter.com/blog/teenage-mental-health-during-covid/","Success","","19","4230.000","14066.509","10257.000","22746.500","2369.000","0.001","2036844","16016","191","3360838","59372","6","1006556","17","207832","40","1842948","110","230983","6","0","0","13147","12","1926649","125","","","","","","2330","1650","2670","0","0","0","600","2250","2850","0","0","3666","0","0","0","7170","34407","7 resources found","5 elements found"
"https://www.columbusrecoverycenter.com/blog/category/addiction/page/7/","Success","","38","3090.000","7627.675","4410.000","17510.000","1220.000","0.008","1050560","6956","164","2607044","50886","6","602173","19","118238","30","1690542","92","132070","5","0","0","13135","12","1821159","122","","","","","","1289","1200","0","900","0","0","300","1570","300","0","0","1397","0","0","0","2400","34411","6 resources found","5 elements found"
"https://www.columbusrecoverycenter.com/blog/category/addiction/page/3/","Success","","33","3456.000","7917.084","4797.000","19732.500","1443.500","0.007","1307781","9297","164","3033841","52206","6","1028063","19","118219","30","1690149","92","132069","5","0","0","13135","12","1820143","121","","","","","","1293","1200","0","2850","0","0","300","2330","0","0","0","1324","0","0","0","4050","34407","6 resources found","5 elements found"
"https://www.columbusrecoverycenter.com/blog/category/addiction/page/2/","Success","","28","3505.000","9484.298","5200.000","20509.000","1964.000","0.001","1685639","12819","165","3005647","51706","6","913793","20","118219","30","1776720","92","132069","5","0","0","13140","12","1906732","121","","","","","","1296","1640","0","2750","0","0","450","2470","1500","470","0","2243","0","0","0","5890","34582","6 resources found","5 elements found"
"https://www.columbusrecoverycenter.com/blog/what-is-vivitrol/","Success","","19","4278.000","13223.405","10836.500","22126.000","2212.500","0.027","1881100","14294","192","3232707","57394","6","881854","19","206058","39","1843286","110","230984","6","0","0","13131","12","1880129","123","","","","","","1488","790","1900","0","0","0","1500","2550","2360","0","0","3706","0","0","0","5050","34410","7 resources found","5 elements found"
"https://www.columbusrecoverycenter.com/recovery-blog/page/4/","Success","","33","3090.000","9665.159","4063.500","26047.500","14087.500","0.006","1378713","7469","168","2805828","52073","6","798215","21","118235","30","1690751","92","132069","5","0","0","14485","14","1822123","123","","","","","","782","1110","0","940","0","0","360","1900","480","0","0","1897","0","0","0","2530","34410","6 resources found","5 elements found"
"https://www.columbusrecoverycenter.com/blog/how-to-dispose-of-unused-meds-in-ohio/","Success","","36","2940.000","6817.602","4974.000","16868.500","1298.500","0.024","821962","6044","158","2368976","51528","6","363442","13","118215","30","1690574","92","132070","5","0","0","13147","12","1820582","121","","","","","","1150","1350","0","0","0","0","300","1770","150","0","0","1324","0","0","0","1500","34449","6 resources found","5 elements found"
"https://www.columbusrecoverycenter.com/drugs/kratom-addiction/","Success","","30","3090.000","9120.526","5211.000","18723.000","1751.000","0.001","842985","7308","161","2437738","51671","6","432034","16","118217","30","1690618","92","132070","5","0","0","13128","12","1820615","121","","","","","","1252","1050","0","150","0","0","150","2170","300","0","0","2236","0","0","0","1500","34407","6 resources found","5 elements found"
"https://www.columbusrecoverycenter.com/drugs/ecstasy-addiction/","Success","","32","3090.000","7835.944","5137.000","18427.500","1600.500","0.001","829279","7452","162","2409792","57303","6","398025","17","118218","30","1691042","92","132070","5","0","0","13134","12","1821633","122","","","","","","1232","1500","0","300","0","0","300","2100","300","0","0","1720","0","0","0","2100","34408","6 resources found","5 elements found"
"https://www.columbusrecoverycenter.com/drugs/kratom-addiction/withdrawal-detox/","Success","","34","3090.000","8047.724","5274.000","17526.500","1170.000","0.026","832242","8849","161","2423494","53986","6","415057","16","118218","30","1691024","92","132069","5","0","0","13140","12","1821028","121","","","","","","1296","1700","0","500","0","0","650","2300","500","0","0","1903","0","0","0","2700","34408","6 resources found","5 elements found"
"https://www.columbusrecoverycenter.com/blog/prep-for-the-holidays-treatment-recovery/","Success","","22","5713.000","17108.324","14585.000","23189.000","1189.500","0.000","2705886","18630","195","3923359","56905","6","1571243","21","207842","40","1841323","109","230982","6","0","0","15064","13","2062117","130","","","","","","1350","1200","3750","0","0","0","600","2360","4500","0","0","4870","0","0","0","9450","34395","6 resources found",""
"https://www.columbusrecoverycenter.com/drugs/kratom-addiction/symptoms-side-effects/","Success","","28","3090.000","8499.756","4876.000","19947.000","5668.500","0.010","770532","6964","161","2324041","51850","6","318474","16","118218","30","1690285","92","132069","5","0","0","13145","12","1820894","122","","","","","","1118","1450","0","0","0","0","490","1340","340","0","0","2226","0","0","0","1790","34409","6 resources found","5 elements found"
"https://www.columbusrecoverycenter.com/drugs/kratom-addiction/treatment-rehab/","Success","","32","3090.000","9281.461","4912.000","18085.000","1589.000","0.030","810631","7415","161","2380740","51601","6","375207","16","118218","30","1690508","92","132069","5","0","0","13137","12","1820512","121","","","","","","1287","1310","0","200","0","0","150","1880","300","0","0","2288","0","0","0","1810","34392","6 resources found","5 elements found"
"https://www.columbusrecoverycenter.com/drugs/methadone-addiction/","Success","","34","3090.000","8001.500","4141.000","20130.500","3195.500","0.023","919825","7709","161","2430083","55089","6","334510","16","118219","30","1777064","92","132070","5","0","0","13131","12","1907060","121","","","","","","1171","1600","0","0","0","0","150","2120","150","520","0","1998","0","0","0","1750","34582","6 resources found","5 elements found"
"https://www.columbusrecoverycenter.com/drugs/oxycodone-addiction/treatment-rehab/","Success","","28","3240.000","10614.122","4674.000","34549.500","26712.500","0.025","821374","3720","162","2371675","53696","6","362384","15","118218","30","1690798","92","132070","5","0","0","14509","14","1822174","123","","","","","","752","680","0","0","0","0","0","290","0","0","0","1998","0","0","0","680","34407","6 resources found","5 elements found"
"https://www.columbusrecoverycenter.com/blog/xylazine-drug-abuse-in-ohio/","Success","","25","4005.000","13539.169","10153.000","21841.000","1042.000","0.001","2359428","18404","192","3526073","56672","6","1088512","18","207831","40","1928942","110","230984","6","0","0","13132","12","2116894","125","","","","","","3023","1800","2250","0","0","0","750","2360","3150","450","0","4621","0","0","0","7200","34568","7 resources found","5 elements found"
"https://www.columbusrecoverycenter.com/drugs/oxycodone-addiction/withdrawal-detox/","Success","","24","4230.000","13520.316","5909.000","20063.000","1767.500","0.038","971048","12999","191","2764965","57847","6","412056","17","207924","40","1843009","110","230983","6","0","0","13146","12","1893932","125","","","","","","2363","1650","0","150","0","0","750","2950","450","0","0","4686","0","0","0","2250","34411","7 resources found","5 elements found"
"https://www.columbusrecoverycenter.com/drugs/percocet-addiction/withdrawal-detox/","Success","","25","3630.500","10133.564","5296.000","21895.000","7850.000","0.001","806779","7880","163","2370663","53851","6","361640","16","118236","30","1690362","92","132069","5","0","0","14505","14","1821754","123","","","","","","1188","1650","0","90","0","0","240","1760","360","0","0","2592","0","0","0","2100","34407","6 resources found","5 elements found"
"https://www.columbusrecoverycenter.com/blog/cognitive-behavioral-therapy-work-ohio-drug-rehab/","Success","","28","4541.000","8450.142","5519.500","17037.500","1305.500","0.000","784683","5753","158","2347590","51363","6","342089","13","118236","30","1690680","92","132069","5","0","0","13153","12","1820716","121","","","","","","450","1420","0","0","0","0","150","1940","0","0","0","1793","0","0","0","1420","34445","6 resources found",""
"https://www.columbusrecoverycenter.com/blog/tag/rehab/","Success","","42","3090.000","6884.133","4209.500","18164.000","1094.500","0.001","1216256","9948","164","2660124","52271","6","654198","19","118233","30","1690225","92","132069","5","0","0","13128","12","1820235","121","","","","","","1275","1800","300","1650","0","0","550","1960","1150","0","0","1263","0","0","0","4900","34409","6 resources found","5 elements found"
"https://www.columbusrecoverycenter.com/blog/tag/ohio/","Success","","31","3090.000","8607.973","4447.000","20210.000","5451.500","0.006","1410013","8425","163","2823182","52218","6","816815","18","118217","30","1690740","92","132070","5","0","0","13122","12","1820724","121","","","","","","1099","1130","530","1490","0","0","150","1580","710","0","0","1736","0","0","0","3860","34404","6 resources found","5 elements found"
"https://www.columbusrecoverycenter.com/blog/category/drug-rehab/","Success","","38","3425.500","9206.896","4745.500","17558.000","910.500","0.006","1125735","8480","163","2750865","52246","6","745033","18","118219","30","1690163","92","132070","5","0","0","13134","12","1820159","121","","","","","","1340","1290","0","1800","0","0","240","1440","150","0","0","2220","0","0","0","3240","34407","6 resources found","5 elements found"
"https://www.columbusrecoverycenter.com/drugs/adderall-addiction/withdrawal-detox/","Success","","20","4080.000","13377.509","6238.000","23218.000","6552.000","0.001","978920","10479","191","2813201","60013","6","457785","17","207914","40","1843371","110","230981","6","0","0","13137","12","1894272","125","","","","","","2370","1350","0","0","0","0","600","2020","150","0","0","3989","0","0","0","1500","34410","7 resources found","5 elements found"
"https://www.columbusrecoverycenter.com/about-lorain-ohio/","Success","","34","3240.000","8567.397","4957.000","17785.500","1254.000","0.030","787877","6954","158","2346338","53440","6","338972","13","118219","30","1690511","92","132068","5","0","0","13128","12","1820505","121","","","","","","1184","1380","0","0","0","0","150","1960","300","0","0","1980","0","0","0","1680","34406","6 resources found","5 elements found"
"https://www.columbusrecoverycenter.com/about-youngstown-ohio/","Success","","33","3090.000","7227.405","5129.000","17897.500","1614.000","0.025","803660","6810","157","2397981","53236","6","404584","13","118218","30","1690085","92","120093","4","0","0","11765","12","1806732","120","","","","","","1279","1350","0","0","0","0","300","2250","300","0","0","1331","0","0","0","1650","34406","6 resources found","5 elements found"
"https://www.columbusrecoverycenter.com/drugs/cocaine-addiction/treatment-rehab/","Success","","23","3930.000","12806.784","7006.000","20293.000","1517.500","0.001","960317","12890","192","2868859","57258","6","517323","18","207959","40","1842195","110","230983","6","0","0","13141","12","1899840","125","","","","","","2871","1790","0","290","0","0","750","2790","240","0","0","4159","0","0","0","2320","34410","7 resources found","5 elements found"
"https://www.columbusrecoverycenter.com/fortitude/ptsd-treatment-for-first-responders/psychoeducation-for-ptsd/","Success","","21","4080.000","11338.048","8060.000","20975.500","1811.500","0.004","1181817","11442","192","3043510","55975","6","692560","18","207856","40","1842975","110","230984","6","0","0","13160","12","1932499","125","","","","","","2233","1500","150","0","0","0","600","2400","900","0","0","3659","0","0","0","2550","34409","7 resources found","5 elements found"
"https://www.columbusrecoverycenter.com/drugs/gabapentin-addiction/treatment-rehab/","Success","","22","4230.000","14676.107","9943.000","20545.000","1433.000","0.023","2024507","16954","192","3325750","59295","6","971324","18","207919","40","1843084","110","230983","6","0","0","13145","12","1905713","125","","","","","","2367","1440","2400","0","0","0","750","2450","2700","0","0","4847","0","0","0","6540","34411","7 resources found","5 elements found"
"https://www.columbusrecoverycenter.com/drugs/oxycontin-addiction/treatment-rehab/","Success","","19","3930.000","13723.758","7578.000","26533.500","10578.500","0.002","1085256","12757","194","2957562","59200","6","517330","18","207948","40","1928961","110","230984","6","0","0","13139","14","1986601","127","","","","","","2568","1330","0","130","0","0","880","2860","130","790","0","4069","0","0","0","1590","34582","7 resources found","5 elements found"
"https://www.columbusrecoverycenter.com/drugs/codeine-addiction/withdrawal-detox/","Success","","23","4005.000","7537.181","7088.000","20453.500","2347.500","0.001","963078","8103","193","2843042","56058","6","491942","19","207945","40","1842973","110","230983","6","0","0","13141","12","1902416","125","","","","","","2990","1440","0","0","0","0","690","2480","240","0","0","263","0","0","0","1680","34408","7 resources found","5 elements found"
"https://www.columbusrecoverycenter.com/drugs/gabapentin-addiction/withdrawal-detox/","Success","","22","4230.000","7102.000","6963.000","21449.000","4387.500","0.001","952322","6701","195","2838761","60260","6","482443","19","207930","40","1842636","110","230983","6","0","0","14509","14","1893567","127","","","","","","2313","1340","0","0","0","0","680","2070","30","0","0","268","0","0","0","1370","34216","7 resources found","5 elements found"
"https://www.columbusrecoverycenter.com/drugs/cocaine-addiction/cocaine-faqs/can-you-overdose-cocaine/","Success","","31","3090.000","8311.367","4359.000","31475.500","19525.500","0.072","813546","6072","160","2362231","52148","6","354981","13","118218","30","1690306","92","132068","5","0","0","14510","14","1821660","123","","","","","","1000","1370","0","0","0","0","0","2070","150","0","0","1482","0","0","0","1520","34407","6 resources found","5 elements found"
"https://www.columbusrecoverycenter.com/drugs/cocaine-addiction/related/cocaine-psychosis/","Success","","27","3555.000","6708.431","5370.000","23784.500","10190.000","0.001","847921","4982","162","2459277","53358","6","438744","14","118234","30","1690121","92","145673","6","0","0","13147","14","1833764","124","","","","","","1321","1050","0","300","0","0","150","1910","150","0","0","101","0","0","0","1500","34447","6 resources found","5 elements found"
"https://www.columbusrecoverycenter.com/drugs/cocaine-addiction/related/cocaine-alcohol/","Success","","31","3433.000","8371.255","5276.000","18656.000","1427.500","0.001","973493","7600","158","2515831","52315","6","423168","13","118217","30","1776920","92","132070","5","0","0","13141","12","1906920","121","","","","","","1321","1200","0","0","0","0","0","2250","150","1050","0","1629","0","0","0","1350","34582","6 resources found","5 elements found"
"https://www.columbusrecoverycenter.com/alcohol-addiction/gray-area-drinking/","Success","","18","3180.000","12197.493","7564.500","23052.000","4996.500","0.130","1485236","11348","201","3087798","58306","6","733547","25","207998","40","1843149","110","230983","6","0","0","13815","14","2064607","133","","","","","","1150","2840","0","0","0","0","600","1880","1230","0","0","3648","0","0","0","4070","34436","7 resources found","5 elements found"
"https://www.columbusrecoverycenter.com/blog/does-codeine-show-up-in-a-drug-test/","Success","","32","3780.000","7199.846","5569.000","19428.500","1130.500","0.026","966932","6161","193","2844917","55054","6","495117","19","207918","40","1843389","110","230983","6","0","0","12456","12","1907092","126","","","","","","1948","1010","0","0","0","0","750","2180","0","0","0","273","0","0","0","1010","34445","7 resources found","5 elements found"
