"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Inlinks","Response Time","Redirect URL","Redirect Type"
"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7274952/","text/html; charset=iso-8859-1","302","Found","Non-Indexable","Redirected","2","0.133","https://misuse.ncbi.nlm.nih.gov/error/abuse.shtml","HTTP Redirect"
"https://www.actionnews5.com/2021/09/26/breakdown-why-does-rain-make-us-sleepy/","text/html; charset=utf-8","200","OK","Indexable","","2","0.659","",""
"https://my.bettersleep.com/meditations/covidsomnia/play","text/html; charset=UTF-8","200","OK","Non-Indexable","noindex","2","0.111","",""
"https://www.columbiapsychiatry.org/news/covid-q-insomnia","text/html; charset=utf-8","200","OK","Indexable","","2","0.075","",""
"https://health.clevelandclinic.org/managing-insomnia-for-those-with-chronic-pain/","text/html; charset=UTF-8","200","OK","Indexable","","2","0.040","",""
"https://www.spine-health.com/wellness/sleep/chronic-pain-and-insomnia-breaking-cycle","text/html; charset=utf-8","200","OK","Indexable","","2","0.101","",""
"https://jcsm.aasm.org/doi/10.5664/jcsm.6952","text/html; charset=utf-8","302","Found","Non-Indexable","Redirected","4","15.380","https://jcsm.aasm.org/doi/10.5664/jcsm.6952?cookieSet=1","HTTP Redirect"
"https://pubmed.ncbi.nlm.nih.gov/24755569/","text/html; charset=iso-8859-1","302","Found","Non-Indexable","Redirected","3","0.082","https://misuse.ncbi.nlm.nih.gov/error/abuse.shtml","HTTP Redirect"
"https://www.sciencedaily.com/releases/2018/06/180604093124.htm","text/html","200","OK","Indexable","","3","0.160","",""
"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2737577/","text/html; charset=iso-8859-1","302","Found","Non-Indexable","Redirected","2","0.186","https://misuse.ncbi.nlm.nih.gov/error/abuse.shtml","HTTP Redirect"
"https://www.sleephealthgroup.com.au/post/why-do-i-fall-asleep-quicker-when-it-s-raining","text/html; charset=UTF-8","200","OK","Indexable","","2","1.305","",""
"https://www.healthline.com/health/healthy-sleep/how-to-lucid-dream","text/html; charset=utf-8","200","OK","Indexable","","2","0.164","",""
"https://www.bettersleep.com/lucid-dream-meditation/","text/html","301","Moved Permanently","Non-Indexable","Redirected","2","0.128","https://www.bettersleep.com/relaxation-meditation/lucid-dream-meditation/","HTTP Redirect"
"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3026881/","text/html; charset=iso-8859-1","302","Found","Non-Indexable","Redirected","2","0.174","https://misuse.ncbi.nlm.nih.gov/error/abuse.shtml","HTTP Redirect"
"https://academic.oup.com/sleep/article/40/suppl_1/A271/3782160","text/html","403","Forbidden","Non-Indexable","Client Error","2","0.138","",""
"https://www.sciencedirect.com/science/article/abs/pii/S0191886904000352","text/html; charset=utf-8","200","OK","Indexable","","2","0.294","",""
"https://www.almanac.com/content/full-moon-november","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","2","0.158","https://www.almanac.com/full-moon-november","HTTP Redirect"
"https://www.sciencedirect.com/science/article/abs/pii/S1087079212001141","text/html; charset=utf-8","200","OK","Indexable","","2","0.265","",""
"https://journals.lww.com/neurotodayonline/fulltext/2020/07090/sleep_neurologists_call_it.1.aspx","text/html; charset=utf-8","200","OK","Indexable","","2","1.177","",""
"https://www.almanac.com/astronomy/moon-rise-and-set","text/html; charset=UTF-8","200","OK","Indexable","","2","0.193","",""
"https://psycnet.apa.org/record/2015-49334-001","text/html; charset=UTF-8","200","OK","Indexable","","2","0.092","",""
"https://en.wikipedia.org/wiki/Russell_Foster","text/html; charset=UTF-8","200","OK","Indexable","","2","0.110","",""
"https://newsinhealth.nih.gov/2018/02/power-pets","text/html; charset=utf-8","200","OK","Indexable","","2","0.078","",""
"https://www.nimh.nih.gov/health/publications/stress","text/html; charset=UTF-8","301","https://www.nimh.nih.gov/health/publications/so-stressed-out-fact-sheet","Non-Indexable","Redirected","2","0.144","https://www.nimh.nih.gov/health/publications/so-stressed-out-fact-sheet","HTTP Redirect"
"https://www.health.harvard.edu/staying-healthy/exercising-to-relax","text/html; charset=UTF-8","200","OK","Indexable","","2","0.235","",""
"https://www.apa.org/topics/stress","text/html; charset=utf-8","200","OK","Indexable","","2","0.403","",""
"https://www.frontiersin.org/articles/10.3389/fphys.2019.00927/full","text/html; charset=utf-8","200","OK","Indexable","","2","6.794","",""
"https://www.johnmoyer.com/","text/html; charset=UTF-8","200","OK","Indexable","","2","1.219","",""
"https://d1wqtxts1xzle7.cloudfront.net/52589518/A_comparative_study_of_frequencies_of_a_Buddhist_mantra_Om_Mani_Padme_Hum_and_a_Hindu_mantra_-_Om_Namah_Shivaya-with-cover-page-v2.pdf?Expires=1636383821&Signature=X7RS3YTJltYM4sLAO5L9miNRZeTlqmOWUnksfSeOqixjNVbk8wKjY5wBqQYhFoT34cydzhcn~C-LlBNbhLw4oajYbO0Eb~nrs9s2ZhBLuUqokCkVnHk7jYrXEf9d~Y1arjlb5CNr19rXbc4NfvI5AZiS7YZUyqoQ7V2Z2zjN~KJT3lqlVuinOn8Li5N4GCE8DuyLxZD8Ow-91OA4~dNxoWjTcExaIFbsavN7juqJNuOvq7UL3phU7mZ9sgJowR2qMayN-bG-y1uC2WYWSmF3KOyLt12Ytp-NpLaAll4ftOfyCqRGTTM5WJ1CGbyTvBXBn1b5YKS2rig8mKPKRgo77g__&Key-Pair-Id=APKAJLOHF5GGSLRBV4ZA","text/xml","403","Forbidden","Non-Indexable","Client Error","2","0.045","",""
"https://rockhealth.com/insights/digital-health-consumer-adoption-report-2019/","text/html; charset=UTF-8","200","OK","Indexable","","2","0.116","",""
"https://health.clevelandclinic.org/why-you-should-limit-alcohol-before-bed-for-better-sleep/","text/html; charset=UTF-8","200","OK","Indexable","","4","0.302","",""
"https://care.diabetesjournals.org/content/early/2019/05/21/dc19-0596","text/html","403","Forbidden","Non-Indexable","Client Error","2","0.137","",""
"https://www.helpguide.org/articles/sleep/insomnia-causes-and-cures.htm","text/html; charset=UTF-8","200","OK","Indexable","","2","0.118","",""
"https://pubmed.ncbi.nlm.nih.gov/9430266/","text/html; charset=iso-8859-1","302","Found","Non-Indexable","Redirected","2","0.082","https://misuse.ncbi.nlm.nih.gov/error/abuse.shtml","HTTP Redirect"
"https://www.mindbodygreen.com/0-7531/full-moon-harness-the-energy-make-it-work-for-you.html","text/html; charset=utf-8","200","OK","Indexable","","2","1.874","",""
"https://www.nih.gov/news-events/nih-research-matters/how-disrupted-sleep-may-lead-heart-disease","text/html; charset=utf-8","200","OK","Indexable","","2","0.078","",""
"https://pubmed.ncbi.nlm.nih.gov/34425251/","text/html; charset=iso-8859-1","302","Found","Non-Indexable","Redirected","2","0.089","https://misuse.ncbi.nlm.nih.gov/error/abuse.shtml","HTTP Redirect"
"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5612681/","text/html; charset=iso-8859-1","302","Found","Non-Indexable","Redirected","2","0.173","https://misuse.ncbi.nlm.nih.gov/error/abuse.shtml","HTTP Redirect"
"https://research.aota.org/ajot/article-abstract/68/2/149/5854/Effects-of-Weighted-Vests-on-Attention-Impulse?redirectedFrom=fulltext","text/html","403","Forbidden","Non-Indexable","Client Error","2","0.138","",""
"https://www.omnicalculator.com/everyday-life/weighted-blanket","text/html; charset=utf-8","200","OK","Indexable","","2","0.158","",""
"https://academic.oup.com/sleep/article/43/Supplement_1/A460/5846888?login=false","text/html","403","Forbidden","Non-Indexable","Client Error","2","0.140","",""
"https://www.apa.org/news/press/releases/stress/2020/report","text/html; charset=utf-8","200","OK","Indexable","","2","0.178","",""
"https://www.jscimedcentral.com/SleepMedicine/sleepmedicine-2-1022.pdf","application/pdf","200","OK","Indexable","","2","0.076","",""
"https://www.helpguide.org/articles/stress/coping-with-financial-stress.htm","text/html; charset=UTF-8","200","OK","Indexable","","2","0.133","",""
"https://pubmed.ncbi.nlm.nih.gov/24121465/","text/html; charset=iso-8859-1","302","Found","Non-Indexable","Redirected","2","0.108","https://misuse.ncbi.nlm.nih.gov/error/abuse.shtml","HTTP Redirect"
"https://www.mayoclinic.org/diseases-conditions/sleep-apnea/diagnosis-treatment/drc-20377636","text/html; charset=utf-8","200","OK","Indexable","","2","0.088","",""
"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4419447/","text/html; charset=iso-8859-1","302","Found","Non-Indexable","Redirected","2","0.174","https://misuse.ncbi.nlm.nih.gov/error/abuse.shtml","HTTP Redirect"
"https://www.sciencedirect.com/science/article/abs/pii/S155083071000282X","text/html; charset=utf-8","200","OK","Indexable","","2","0.333","",""
"https://www.sciencedirect.com/science/article/abs/pii/S0272494410001027","text/html; charset=utf-8","200","OK","Indexable","","2","0.287","",""
"https://greatergood.berkeley.edu/article/item/the_mindfulness_skill_that_is_crucial_for_stress","text/html; charset=UTF-8","200","OK","Indexable","","2","2.492","",""
"https://relaxmelodies.page.link/smart-mix","application/binary","302","Found","Non-Indexable","Redirected","4","0.368","https://my.relaxmelodies.com/sounds?utm_source=web&utm_medium=blog&utm_campaign=general","HTTP Redirect"
"https://www.lancastergeneralhealth.org/health-hub-home/2021/april/stroke-the-hidden-risk-of-sleep-deprivation","text/html; charset=utf-8","200","OK","Indexable","","2","1.746","",""
"https://nccih.nih.gov/health/tips/meditation","","301","Moved Permanently","Non-Indexable","Redirected","2","0.044","https://www.nccih.nih.gov/health/tips/meditation","HTTP Redirect"
"https://www.rte.ie/lifestyle/living/2019/0213/1029317-thunder-therapy-the-sleep-aid-taking-the-world-by-storm/","text/html; charset=utf-8","200","OK","Indexable","","2","0.148","",""
"https://pubmed.ncbi.nlm.nih.gov/23582682/","text/html; charset=iso-8859-1","302","Found","Non-Indexable","Redirected","2","0.088","https://misuse.ncbi.nlm.nih.gov/error/abuse.shtml","HTTP Redirect"
"https://pubmed.ncbi.nlm.nih.gov/32849025/","text/html; charset=iso-8859-1","302","Found","Non-Indexable","Redirected","2","0.091","https://misuse.ncbi.nlm.nih.gov/error/abuse.shtml","HTTP Redirect"
"https://www.bettersleep.com/es/blog","text/html","301","Moved Permanently","Non-Indexable","Redirected","23","0.100","https://www.bettersleep.com/es/blog/","HTTP Redirect"
"https://www.bettersleep.com/es/blog/sueño","text/html","301","Moved Permanently","Non-Indexable","Redirected","15","0.111","https://www.bettersleep.com/es/blog/sueño/","HTTP Redirect"
"https://www.therecoveryvillage.com/mental-health/insomnia/insomnia-statistics/","text/html; charset=UTF-8","200","OK","Indexable","","2","0.168","",""
"https://www.bettersleep.com/es/blog/las-mejores-citas-sobre-el-insomnio/","text/html","200","OK","Non-Indexable","Canonicalised","6","0.155","",""
"https://www.bettersleep.com/es/blog/sueño/page/2/","text/html","200","OK","Indexable","","3","0.177","",""
"https://www.bettersleep.com/es/blog/hipnosis-para-dormir-qué-es-y-cómo-funciona/","text/html","200","OK","Non-Indexable","Canonicalised","6","0.167","",""
"https://www.bettersleep.com/es/blog/cómo-dormir-mejor-con-tinnitus/","text/html","200","OK","Non-Indexable","Canonicalised","6","0.163","",""
"https://www.bettersleep.com/es/blog/5-beneficios-increíbles-del-yoga-nidra-para-el-sueño/","text/html","200","OK","Non-Indexable","Canonicalised","8","0.166","",""
"https://www.bettersleep.com/es/blog/cómo-afecta-al-cerebro-el-sonido-binaural/","text/html","200","OK","Non-Indexable","Canonicalised","9","0.158","",""
"https://www.bettersleep.com/es/blog/derrota-al-insomnio-consejos-y-buenas-prácticas/","text/html","200","OK","Non-Indexable","Canonicalised","6","0.170","",""
"https://www.mayoclinic.org/tests-procedures/polysomnography/about/pac-20394877","text/html; charset=utf-8","200","OK","Indexable","","2","2.072","",""
"https://www.bettersleep.com/es/blog/12-datos-que-debes-saber-sobre-la-asmr/","text/html","200","OK","Non-Indexable","Canonicalised","9","0.164","",""
"https://www.bettersleep.com/es/blog/arrúllate-con-historias-para-dormir-para-adultos/","text/html","200","OK","Non-Indexable","Canonicalised","6","0.154","",""
"https://www.bettersleep.com/es/blog/dormir-bien-para-ser-felices/","text/html","200","OK","Non-Indexable","Canonicalised","6","0.160","",""
"https://www.bettersleep.com/es/blog/los-6-sonidos-para-dormir-más-populares/","text/html","200","OK","Non-Indexable","Canonicalised","9","0.158","",""
"https://www.bettersleep.com/es/blog/meditación-matutina-la-noche-comienza-cuando-despiertas/","text/html","200","OK","Non-Indexable","Canonicalised","8","0.160","",""
"https://www.bettersleep.com/es/blog/meditación","text/html","301","Moved Permanently","Non-Indexable","Redirected","3","0.102","https://www.bettersleep.com/es/blog/meditación/","HTTP Redirect"
"https://www.bettersleep.com/es/blog/sonido","text/html","301","Moved Permanently","Non-Indexable","Redirected","4","0.199","https://www.bettersleep.com/es/blog/sonido/","HTTP Redirect"
"https://www.bettersleep.com/es/blog/mejor-sueño-el-arma-secreta-para-el-éxito-académico/","text/html","200","OK","Non-Indexable","Canonicalised","6","0.169","",""
"https://www.ncbi.nlm.nih.gov/pubmed/17053341","text/html; charset=iso-8859-1","302","Found","Non-Indexable","Redirected","2","0.184","https://misuse.ncbi.nlm.nih.gov/error/abuse.shtml","HTTP Redirect"
"https://psycnet.apa.org/record/2016-43508-002","text/html; charset=UTF-8","200","OK","Indexable","","2","0.192","",""
"https://www.ncbi.nlm.nih.gov/pubmed/19750924","text/html; charset=iso-8859-1","302","Found","Non-Indexable","Redirected","2","0.182","https://misuse.ncbi.nlm.nih.gov/error/abuse.shtml","HTTP Redirect"
"https://www.ncbi.nlm.nih.gov/pubmed/22726808","text/html; charset=iso-8859-1","302","Found","Non-Indexable","Redirected","2","0.174","https://misuse.ncbi.nlm.nih.gov/error/abuse.shtml","HTTP Redirect"
"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5742584/","text/html; charset=iso-8859-1","302","Found","Non-Indexable","Redirected","3","0.169","https://misuse.ncbi.nlm.nih.gov/error/abuse.shtml","HTTP Redirect"
"https://www.ncbi.nlm.nih.gov/pubmed/21075236","text/html; charset=iso-8859-1","302","Found","Non-Indexable","Redirected","2","0.174","https://misuse.ncbi.nlm.nih.gov/error/abuse.shtml","HTTP Redirect"
"https://www.ncbi.nlm.nih.gov/pubmed/20046194","text/html; charset=iso-8859-1","302","Found","Non-Indexable","Redirected","2","0.176","https://misuse.ncbi.nlm.nih.gov/error/abuse.shtml","HTTP Redirect"
"https://www.sciencedaily.com/releases/2015/08/150804203440.htm","text/html","200","OK","Indexable","","2","0.115","",""
"https://www.aap.org/en-us/about-the-aap/aap-press-room/pages/Can-Infant-Sleep-Machines-Be-Hazardous-to-Babies'-Ears.aspx","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","2","0.049","https://www.aap.org/","HTTP Redirect"
"https://www.ncbi.nlm.nih.gov/pubmed/24136970","text/html; charset=iso-8859-1","302","Found","Non-Indexable","Redirected","2","0.178","https://misuse.ncbi.nlm.nih.gov/error/abuse.shtml","HTTP Redirect"
"https://www.ncbi.nlm.nih.gov/pubmed/15964485","text/html; charset=iso-8859-1","302","Found","Non-Indexable","Redirected","2","0.176","https://misuse.ncbi.nlm.nih.gov/error/abuse.shtml","HTTP Redirect"
"https://www.nature.com/articles/nature02223","text/html","303","See Other","Non-Indexable","Redirected","2","0.228","https://idp.nature.com/authorize?response_type=cookie&client_id=grover&redirect_uri=https%3A%2F%2Fwww.nature.com%2Farticles%2Fnature02223","HTTP Redirect"
"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3489271/","text/html; charset=iso-8859-1","302","Found","Non-Indexable","Redirected","2","0.177","https://misuse.ncbi.nlm.nih.gov/error/abuse.shtml","HTTP Redirect"
"https://www.rand.org/pubs/research_reports/RR1791.html","text/html; charset=UTF-8","200","OK","Indexable","","2","0.250","",""
"https://www.psychiatrist.com/JCP/article/Pages/2006/v67n02/v67n0204.aspx","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","2","0.159","https://www.psychiatrist.com/jcp/neurologic/neurology/relationship-between-depression-sleep-disturbances/","HTTP Redirect"
"https://www.sciencedirect.com/science/article/pii/S0960982213007641","text/html; charset=utf-8","200","OK","Indexable","","2","0.282","",""
"https://psycnet.apa.org/record/2008-13989-015","text/html; charset=UTF-8","200","OK","Indexable","","2","0.245","",""
"https://my.betterslepp.com/redirect/register","","0","DNS lookup failed","Non-Indexable","No Response","2","","",""
"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3193654/","text/html; charset=iso-8859-1","302","Found","Non-Indexable","Redirected","4","0.190","https://misuse.ncbi.nlm.nih.gov/error/abuse.shtml","HTTP Redirect"
"https://www.sciencedirect.com/science/article/abs/pii/S0306453008002199","text/html; charset=utf-8","200","OK","Indexable","","2","0.280","",""
"https://psycnet.apa.org/record/2008-14857-004","text/html; charset=UTF-8","200","OK","Indexable","","2","0.287","",""
"https://dl.acm.org/citation.cfm?id=1979862","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","2","","",""
"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1361002/","text/html; charset=iso-8859-1","302","Found","Non-Indexable","Redirected","2","0.180","https://misuse.ncbi.nlm.nih.gov/error/abuse.shtml","HTTP Redirect"
"https://www.ncbi.nlm.nih.gov/pubmed/18426457","text/html; charset=iso-8859-1","302","Found","Non-Indexable","Redirected","2","0.128","https://misuse.ncbi.nlm.nih.gov/error/abuse.shtml","HTTP Redirect"
"https://www.nature.com/articles/43366","text/html","303","See Other","Non-Indexable","Redirected","2","0.195","https://idp.nature.com/authorize?response_type=cookie&client_id=grover&redirect_uri=https%3A%2F%2Fwww.nature.com%2Farticles%2F43366","HTTP Redirect"
"https://trialsjournal.biomedcentral.com/articles/10.1186/1745-6215-12-172","text/html; charset=""UTF-8""","200","OK","Indexable","","2","0.542","",""
"https://www.ncbi.nlm.nih.gov/pubmed/11863237","text/html; charset=iso-8859-1","302","Found","Non-Indexable","Redirected","2","0.181","https://misuse.ncbi.nlm.nih.gov/error/abuse.shtml","HTTP Redirect"
"https://onlinelibrary.wiley.com/doi/abs/10.1002/ejsp.674","text/html; charset=UTF-8","503","Service Temporarily Unavailable","Non-Indexable","Server Error","2","0.068","",""
"https://www.researchgate.net/publication/259635833_A_higher-Order_Gratitude_Uniquely_Predicts_Subjective_Well-Being_Incremental_Validity_Above_the_Personality_and_a_Single_Gratitude","text/html; charset=utf-8","200","OK","Indexable","","2","0.717","",""
"https://psycnet.apa.org/doiLanding?doi=10.1037%2F0022-3514.88.6.918","text/html; charset=UTF-8","200","OK","Indexable","","2","0.075","",""
"https://www.mayoclinic.org/healthy-lifestyle/adult-health/in-depth/sleep/art-20048379","text/html; charset=utf-8","200","OK","Indexable","","2","0.255","",""
"https://www.tandfonline.com/doi/abs/10.1080/14792772143000003","text/html; charset=utf-8","302","Found","Non-Indexable","Redirected","2","0.319","https://www.tandfonline.com/doi/abs/10.1080/14792772143000003?cookieSet=1","HTTP Redirect"
"https://www.bettersleep.com/sleep-meditation/%23yoga_nidra","text/html","301","Moved Permanently","Non-Indexable","Redirected","2","0.108","https://www.bettersleep.com/relaxation-meditation/sleep-meditation/","HTTP Redirect"
"https://psycnet.apa.org/doiLanding?doi=10.1037%2Fa0019596","text/html; charset=UTF-8","200","OK","Indexable","","2","0.226","",""
"https://nccih.nih.gov/research/statistics/NHIS/2012/wellness?nav=chat","","301","Moved Permanently","Non-Indexable","Redirected","2","0.041","https://www.nccih.nih.gov/research/statistics/NHIS/2012/wellness?nav=chat","HTTP Redirect"
"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3667430/","text/html; charset=iso-8859-1","302","Found","Non-Indexable","Redirected","2","0.170","https://misuse.ncbi.nlm.nih.gov/error/abuse.shtml","HTTP Redirect"
"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5843960/","text/html; charset=iso-8859-1","302","Found","Non-Indexable","Redirected","2","0.181","https://misuse.ncbi.nlm.nih.gov/error/abuse.shtml","HTTP Redirect"
"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3099097/","text/html; charset=iso-8859-1","302","Found","Non-Indexable","Redirected","3","0.179","https://misuse.ncbi.nlm.nih.gov/error/abuse.shtml","HTTP Redirect"
"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4684838/","text/html; charset=iso-8859-1","302","Found","Non-Indexable","Redirected","3","0.185","https://misuse.ncbi.nlm.nih.gov/error/abuse.shtml","HTTP Redirect"
"https://www.ncbi.nlm.nih.gov/pubmed/28530462","text/html; charset=iso-8859-1","302","Found","Non-Indexable","Redirected","3","0.178","https://misuse.ncbi.nlm.nih.gov/error/abuse.shtml","HTTP Redirect"
"https://www.cambridge.org/core/journals/behavioural-and-cognitive-psychotherapy/article/initial-insomnia-and-paradoxical-intention-an-experimental-investigation-of-putative-mechanisms-using-subjective-and-actigraphic-measurement-of-sleep/D4631FDBB4640E0CF58FFBC17E8CCD98","text/html; charset=utf-8","302","Found","Non-Indexable","Redirected","2","0.440","https://www.cambridge.org/core/journals/behavioural-and-cognitive-psychotherapy/article/abs/initial-insomnia-and-paradoxical-intention-an-experimental-investigation-of-putative-mechanisms-using-subjective-and-actigraphic-measurement-of-sleep/D4631FDBB4640E0CF58FFBC17E8CCD98","HTTP Redirect"
"https://www.ncbi.nlm.nih.gov/pubmed/11958969","text/html; charset=iso-8859-1","302","Found","Non-Indexable","Redirected","3","0.183","https://misuse.ncbi.nlm.nih.gov/error/abuse.shtml","HTTP Redirect"
"https://www.ncbi.nlm.nih.gov/pubmed/19810584","text/html; charset=iso-8859-1","302","Found","Non-Indexable","Redirected","3","0.183","https://misuse.ncbi.nlm.nih.gov/error/abuse.shtml","HTTP Redirect"
"https://www.ncbi.nlm.nih.gov/pubmed/28546678","text/html; charset=iso-8859-1","302","Found","Non-Indexable","Redirected","3","0.185","https://misuse.ncbi.nlm.nih.gov/error/abuse.shtml","HTTP Redirect"
"https://www.sciencedaily.com/releases/2014/04/140415203702.htm","text/html","200","OK","Indexable","","2","0.096","",""
"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3800872/","text/html; charset=iso-8859-1","302","Found","Non-Indexable","Redirected","3","0.191","https://misuse.ncbi.nlm.nih.gov/error/abuse.shtml","HTTP Redirect"
"https://sleep.biomedcentral.com/articles/10.1186/s41606-017-0009-4","text/html; charset=""UTF-8""","200","OK","Indexable","","5","0.419","",""
"https://www.jneurosci.org/content/35/31/11034.short","text/html; charset=utf-8","200","OK","Indexable","","2","1.385","",""
"https://www.mayoclinic.org/diseases-conditions/snoring/symptoms-causes/syc-20377694","text/html; charset=utf-8","200","OK","Indexable","","2","0.131","",""
"https://www.ncbi.nlm.nih.gov/books/NBK279320/","text/html; charset=iso-8859-1","302","Found","Non-Indexable","Redirected","2","0.169","https://misuse.ncbi.nlm.nih.gov/error/abuse.shtml","HTTP Redirect"
"https://www.helpguide.org/articles/stress/relaxation-techniques-for-stress-relief.htm","text/html; charset=UTF-8","200","OK","Indexable","","2","0.224","",""
"https://bettersleep.org/research/sleep-surveys/survey-american-couples-have-trouble-in-bed/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","2","0.229","https://bettersleep.org/research/survey-american-couples-have-trouble-in-bed/","HTTP Redirect"
"https://www.bbc.com/news/magazine-34714591","text/html","200","OK","Indexable","","2","0.951","",""
"https://jamanetwork.com/journals/jamainternalmedicine/fullarticle/2110998?hc_location=ufi","text/html","403","Forbidden","Non-Indexable","Client Error","2","0.179","",""
"https://healthcare.utah.edu/the-scope/shows.php?shows=0_xa3qjafl","text/html; charset=utf-8","200","OK","Indexable","","2","1.248","",""
"https://www.scientificamerican.com/article/be-mine-forever-oxytocin/","text/html; charset=utf-8","200","OK","Indexable","","2","1.124","",""
"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1559690/","text/html; charset=iso-8859-1","302","Found","Non-Indexable","Redirected","3","0.186","https://misuse.ncbi.nlm.nih.gov/error/abuse.shtml","HTTP Redirect"
"https://www.anxietycanada.com/sites/default/files/MuscleRelaxation.pdf","application/pdf","200","OK","Indexable","","2","0.033","",""
"http://jcsm.aasm.org/ViewAbstract.aspx?pid=31194","","301","Moved Permanently","Non-Indexable","Redirected","3","0.063","https://jcsm.aasm.org/ViewAbstract.aspx?pid=31194","HTTP Redirect"
"https://www.sciencedaily.com/releases/2014/06/140602101207.htm","text/html","200","OK","Indexable","","3","0.147","",""
"https://www.ncbi.nlm.nih.gov/pubmed/29493875","text/html; charset=iso-8859-1","302","Found","Non-Indexable","Redirected","2","0.179","https://misuse.ncbi.nlm.nih.gov/error/abuse.shtml","HTTP Redirect"
"https://www.ncbi.nlm.nih.gov/pubmed/26567064","text/html; charset=iso-8859-1","302","Found","Non-Indexable","Redirected","2","0.176","https://misuse.ncbi.nlm.nih.gov/error/abuse.shtml","HTTP Redirect"
"https://www.mayoclinic.org/diseases-conditions/social-anxiety-disorder/diagnosis-treatment/drc-20353567","text/html; charset=utf-8","200","OK","Indexable","","2","0.046","",""
"https://www.undiscoveredscotland.co.uk/usbiography/b/jamesbraid.html","text/html","200","OK","Indexable","","3","0.427","",""
"http://news.berkeley.edu/2018/08/14/sleep-viral-loneliness/","text/html","301","Moved Permanently","Non-Indexable","Redirected","2","0.031","https://news.berkeley.edu/2018/08/14/sleep-viral-loneliness/","HTTP Redirect"
"https://www.ncbi.nlm.nih.gov/pubmed/17340615","text/html; charset=iso-8859-1","302","Found","Non-Indexable","Redirected","2","0.169","https://misuse.ncbi.nlm.nih.gov/error/abuse.shtml","HTTP Redirect"
"https://journals.sagepub.com/doi/abs/10.1177/0009922815593907","text/html; charset=UTF-8","503","Service Temporarily Unavailable","Non-Indexable","Server Error","4","0.061","",""
"https://www.sciencedirect.com/science/article/abs/pii/S1389945714000525","text/html; charset=utf-8","200","OK","Indexable","","2","0.325","",""
"https://www.health.harvard.edu/blog/mindfulness-meditation-helps-fight-insomnia-improves-sleep-201502187726","text/html; charset=UTF-8","200","OK","Indexable","","4","0.469","",""
"https://my.bettersleep.com/onboarding/goals","text/html; charset=UTF-8","200","OK","Non-Indexable","noindex","2","0.109","",""
"https://journals.physiology.org/doi/abs/10.1152/physrev.00046.2019","text/html; charset=utf-8","302","Found","Non-Indexable","Redirected","2","0.178","https://journals.physiology.org/doi/abs/10.1152/physrev.00046.2019?cookieSet=1","HTTP Redirect"
"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4165901/","text/html; charset=iso-8859-1","302","Found","Non-Indexable","Redirected","2","0.192","https://misuse.ncbi.nlm.nih.gov/error/abuse.shtml","HTTP Redirect"
"https://www.bettersleep.com/sleep-sounds/binaural-beats/","text/html","200","OK","Indexable","","9","0.172","",""
"https://www.medicalnewstoday.com/articles/headache-from-lack-of-sleep","text/html; charset=utf-8","200","OK","Indexable","","2","0.404","",""
"https://www.mentalhealth.org.uk/a-to-z/a/alcohol-and-mental-health","text/html; charset=utf-8","200","OK","Indexable","","2","0.509","",""
"https://www.frontiersin.org/articles/10.3389/fnbeh.2016.00240/full","text/html; charset=utf-8","200","OK","Indexable","","2","2.531","",""
"https://www.cdc.gov/mentalhealth/learn/index.htm","text/html","200","OK","Indexable","","4","0.080","",""
"https://www.geisinger.org/health-and-wellness/wellness-articles/2018/03/05/21/06/not-getting-enough-sleep-it-could-make-you-sick","text/html; charset=utf-8","200","OK","Indexable","","2","0.566","",""
"https://www.mhanational.org/issues/state-mental-health-america","text/html; charset=UTF-8","200","OK","Indexable","","2","0.107","",""
"http://www.sophrologycenteronline.com/how-can-sophrology-help-with-sleep-problems/","text/html","301","Moved Permanently","Non-Indexable","Redirected","2","0.256","https://www.sophrologycenteronline.com/how-can-sophrology-help-with-sleep-problems/","HTTP Redirect"
"https://medium.com/the-ascent/can-you-meditate-lying-down-the-real-truth-about-a-misunderstood-concept-ad7fca600845","text/html; charset=utf-8","410","Gone","Non-Indexable","Client Error","2","0.370","",""
