"Address","Errors","Warnings","Total Types","Unique Types","Type-1","Type-2","Type-3","Type-4","Type-5","Type-6","Indexability","Indexability Status"
"https://www.bettersleep.com/es/blog/arrúllate-con-historias-para-dormir-para-adultos/","0","2","6","6","BlogPosting","ImageObject","Organization","Person","WebPage","article","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/es/blog/los-6-sonidos-para-dormir-más-populares/","0","2","6","6","BlogPosting","ImageObject","Organization","Person","WebPage","article","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/es/blog/dormir-bien-para-ser-felices/","0","2","6","6","BlogPosting","ImageObject","Organization","Person","WebPage","article","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/es/blog/meditación-matutina-la-noche-comienza-cuando-despiertas/","0","2","6","6","BlogPosting","ImageObject","Organization","Person","WebPage","article","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/es/blog/mejor-sueño-el-arma-secreta-para-el-éxito-académico/","0","2","6","6","BlogPosting","ImageObject","Organization","Person","WebPage","article","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/what-is-kundalini-meditation/","0","2","6","6","BlogPosting","ImageObject","Organization","Person","WebPage","article","Non-Indexable","Canonicalised"
"https://my.bettersleep.com/bedtimestories","0","0","1","1","website","","","","","","Non-Indexable","noindex"
"https://my.bettersleep.com/music","0","0","1","1","website","","","","","","Non-Indexable","noindex"
"https://my.bettersleep.com/meditations","0","0","1","1","website","","","","","","Non-Indexable","noindex"
"https://www.bettersleep.com/pt/blog/12-things-you-need-to-know-about-asmr/","0","2","6","6","BlogPosting","ImageObject","Organization","Person","WebPage","article","Non-Indexable","Canonicalised"
"https://my.bettersleep.com/bedtimestories/mirabellethemermaid/play","0","0","1","1","website","","","","","","Non-Indexable","noindex"
"https://my.bettersleep.com/bedtimestories/tuscanysecretcastle/play","0","0","1","1","website","","","","","","Non-Indexable","noindex"
"https://my.bettersleep.com/bedtimestories/atriptosrilanka/play","0","0","1","1","website","","","","","","Non-Indexable","noindex"
"https://www.bettersleep.com/pt/blog/sono/page/2/","0","0","1","1","website","","","","","","Indexable",""
"https://www.bettersleep.com/pt/blog/melhores-citações-sobre-a-insônia/","0","2","6","6","BlogPosting","ImageObject","Organization","Person","WebPage","article","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/pt/blog/os-seis-melhores-sons-tranquilos-para-dormir/","0","2","6","6","BlogPosting","ImageObject","Organization","Person","WebPage","article","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/pt/blog/meditação-matinal-para-ajudar-você-a-dormir-melhor/","0","2","6","6","BlogPosting","ImageObject","Organization","Person","WebPage","article","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/pt/blog/the-science-behind-solfeggio-frequencies/","0","2","6","6","BlogPosting","ImageObject","Organization","Person","WebPage","article","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/pt/blog/5-benefícios-incríveis-do-yoga-nidra-para-dormir/","0","2","6","6","BlogPosting","ImageObject","Organization","Person","WebPage","article","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/pt/blog/derrote-a-insônia-definitivamente-com-essas-5-práticas/","0","2","6","6","BlogPosting","ImageObject","Organization","Person","WebPage","article","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/pt/blog/como-dormir-melhor-com-zumbidos/","0","2","6","6","BlogPosting","ImageObject","Organization","Person","WebPage","article","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/pt/blog/como-o-ritmo-binaural-afeta-seu-cérebro/","0","2","6","6","BlogPosting","ImageObject","Organization","Person","WebPage","article","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/pt/blog/sonhos-lúcidos-o-que-são-eles-e-como-fazer-um-acontecer/","0","2","6","6","BlogPosting","ImageObject","Organization","Person","WebPage","article","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/pt/blog/o-que-é-hipnose-do-sono-e-ela-funciona-mesmo/","0","2","6","6","BlogPosting","ImageObject","Organization","Person","WebPage","article","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/pt/blog/é-possível-encontrar-a-felicidade-dormindo/","0","2","6","6","BlogPosting","ImageObject","Organization","Person","WebPage","article","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/pt/blog/adormeça-facilmente-com-histórias-para-dormir-para-adultos/","0","2","6","6","BlogPosting","ImageObject","Organization","Person","WebPage","article","Non-Indexable","Canonicalised"
"https://my.bettersleep.com/?pid=rm_web&c=blog_insomnia-quotes&af_js_web=true","0","0","1","1","website","","","","","","Non-Indexable","noindex"
"https://www.bettersleep.com/relaxmelodies.com/blog/meditation/","0","0","1","1","website","","","","","","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/tips-for-putting-on-a-duvet-cover-to-make-your-life-easier/","0","2","6","6","BlogPosting","ImageObject","Organization","Person","WebPage","article","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/how-to-stay-focused-while-studying/","0","2","6","6","BlogPosting","ImageObject","Organization","Person","WebPage","article","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/news/","0","0","1","1","website","","","","","","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/sound/","0","0","1","1","website","","","","","","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/10-minute-meditations-to-try/","0","2","6","6","BlogPosting","ImageObject","Organization","Person","WebPage","article","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/","0","0","3","3","ImageObject","Organization","website","","","","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/relaxation/","0","0","1","1","website","","","","","","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/why-do-babies-cry-in-their-sleep/","0","2","6","6","BlogPosting","ImageObject","Organization","Person","WebPage","article","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/5-benefits-of-stretching-in-the-morning/","0","2","6","6","BlogPosting","ImageObject","Organization","Person","WebPage","article","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/studentprogram/","0","0","3","3","ImageObject","Organization","website","","","","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/meditating-with-adhd/","0","2","6","6","BlogPosting","ImageObject","Organization","Person","WebPage","article","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/bettersleep-faq/","0","0","1","1","article","","","","","","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/info-chronotypes/","0","0","1","1","article","","","","","","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/what-is-white-noise-and-does-it-help-you-sleep/","0","2","6","6","BlogPosting","ImageObject","Organization","Person","WebPage","article","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/your-guide-to-amazing-cuddles/","0","2","6","6","BlogPosting","ImageObject","Organization","Person","WebPage","article","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/info-covid19/","0","0","1","1","article","","","","","","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/","0","0","3","3","ImageObject","Organization","website","","","","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/how-to-use-healing-meditation-for-sleep/","0","2","6","6","BlogPosting","ImageObject","Organization","Person","WebPage","article","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/sounds/","0","0","1","1","website","","","","","","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/gift/","0","0","3","3","ImageObject","Organization","website","","","","Non-Indexable","Canonicalised,noindex"
"https://www.bettersleep.com/relaxmelodies.com/blog/sleep/","0","0","1","1","website","","","","","","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxation-meditation/sleep-meditation/","0","0","1","1","article","","","","","","Indexable",""
"https://www.bettersleep.com/relaxmelodies.com/blog/national-stress-awareness-day-2021-why-you-should-take-a-moment-to-unwind/","0","3","6","6","BlogPosting","ImageObject","Organization","Person","WebPage","article","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/10-questions-with-a-creative-content-producer-aster-j.-haile/","0","3","6","6","BlogPosting","ImageObject","Organization","Person","WebPage","article","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/introducing-bettersleep-a-whole-new-way-to-sleep-better-and-feel-better/","0","3","6","6","BlogPosting","ImageObject","Organization","Person","WebPage","article","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/partners/","0","0","3","3","ImageObject","Organization","website","","","","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/everything-you-need-to-know-about-sleep-trackers/","0","2","6","6","BlogPosting","ImageObject","Organization","Person","WebPage","article","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/meet-the-team-7-questions-with-bettersleeps-founder/","0","2","6","6","BlogPosting","ImageObject","Organization","Person","WebPage","article","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/what-are-the-current-trends-in-improving-wellness/","0","2","6","6","BlogPosting","ImageObject","Organization","Person","WebPage","article","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/news/page/3/","0","0","1","1","website","","","","","","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/news/page/2/","0","0","1","1","website","","","","","","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/how-to-make-2022-new-years-resolutions-that-last-all-year/","0","2","6","6","BlogPosting","ImageObject","Organization","Person","WebPage","article","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/how-rain-helps-relaxation-and-sleep/","0","2","6","6","BlogPosting","ImageObject","Organization","Person","WebPage","article","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/sleep-apnea-your-questions-answered/","0","2","6","6","BlogPosting","ImageObject","Organization","Person","WebPage","article","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/waking-up-thirsty/","0","2","6","6","BlogPosting","ImageObject","Organization","Person","WebPage","article","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/what-to-know-about-fever-dreams/","0","2","6","6","BlogPosting","ImageObject","Organization","Person","WebPage","article","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/meditation/page/2/","0","0","1","1","website","","","","","","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/a-quick-guide-to-chakra-meditation/","0","2","6","6","BlogPosting","ImageObject","Organization","Person","WebPage","article","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/avoid-road-rage-create-a-space-of-calm/","0","2","6","6","BlogPosting","ImageObject","Organization","Person","WebPage","article","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/meditation/page/3/","0","0","1","1","website","","","","","","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/time-to-focus-white-noise/","0","2","6","6","BlogPosting","ImageObject","Organization","Person","WebPage","article","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/meditation/page/5/","0","0","1","1","website","","","","","","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/meditation/page/4/","0","0","1","1","website","","","","","","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/breaking-down-binaural-beats/","0","2","6","6","BlogPosting","ImageObject","Organization","Person","WebPage","article","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/meditation/page/8/","0","0","1","1","website","","","","","","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/meditation/page/6/","0","0","1","1","website","","","","","","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/meditation/page/7/","0","0","1","1","website","","","","","","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/pairing-meditation-and-music-for-the-perfect-relaxing-combination/","0","2","6","6","BlogPosting","ImageObject","Organization","Person","WebPage","article","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/how-to-find-balance-through-meditation/","0","2","6","6","BlogPosting","ImageObject","Organization","Person","WebPage","article","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/sleep/page/7/","0","0","1","1","website","","","","","","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/sleep/page/5/","0","0","1","1","website","","","","","","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/dream-dive-mice-and-rats/","0","2","6","6","BlogPosting","ImageObject","Organization","Person","WebPage","article","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/sleep/page/9/","0","0","1","1","website","","","","","","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/setting-up-your-toddlers-room-things-you-should-consider/","0","2","6","6","BlogPosting","ImageObject","Organization","Person","WebPage","article","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/sleep/page/10/","0","0","1","1","website","","","","","","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/sleep/page/20/","0","0","1","1","website","","","","","","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/sleep/page/24/","0","0","1","1","website","","","","","","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/sleep/page/14/","0","0","1","1","website","","","","","","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/sleepwalking-in-kids/","0","2","6","6","BlogPosting","ImageObject","Organization","Person","WebPage","article","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/sleep/page/22/","0","0","1","1","website","","","","","","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/sleep/page/12/","0","0","1","1","website","","","","","","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/sleep/page/18/","0","0","1","1","website","","","","","","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/sleep/page/26/","0","0","1","1","website","","","","","","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/sleep/page/16/","0","0","1","1","website","","","","","","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/sleep/page/3/","0","0","1","1","website","","","","","","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/sleep/page/6/","0","0","1","1","website","","","","","","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/sleep/page/4/","0","0","1","1","website","","","","","","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/sleep/page/8/","0","0","1","1","website","","","","","","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/sleep/page/21/","0","0","1","1","website","","","","","","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/sleep/page/13/","0","0","1","1","website","","","","","","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/sleep/page/25/","0","0","1","1","website","","","","","","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/sleep/page/11/","0","0","1","1","website","","","","","","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/sleep/page/23/","0","0","1","1","website","","","","","","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/sleep/page/17/","0","0","1","1","website","","","","","","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/sleep/page/27/","0","0","1","1","website","","","","","","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/sleep/page/15/","0","0","1","1","website","","","","","","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/sleep/page/2/","0","0","1","1","website","","","","","","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/sleep/page/19/","0","0","1","1","website","","","","","","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/soothing-music-for-your-pets-1/","0","2","6","6","BlogPosting","ImageObject","Organization","Person","WebPage","article","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/fall-asleep-to-the-relaxing-sounds-of-a-crackling-fire/","0","2","6","6","BlogPosting","ImageObject","Organization","Person","WebPage","article","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/dream-dive-being-chased/","0","2","6","6","BlogPosting","ImageObject","Organization","Person","WebPage","article","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/relaxation-meditation/","0","0","3","3","ImageObject","Organization","website","","","","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/for-work/","0","0","3","3","ImageObject","Organization","website","","","","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/more-of-the-best-quotes-on-insomnia/","0","2","6","6","BlogPosting","ImageObject","Organization","Person","WebPage","article","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/sleep-sounds/","0","0","3","3","ImageObject","Organization","website","","","","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/sleep-better/","0","0","3","3","ImageObject","Organization","website","","","","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/relaxation/page/7/","0","0","1","1","website","","","","","","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/relaxation/page/6/","0","0","1","1","website","","","","","","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/relaxation/page/8/","0","0","1","1","website","","","","","","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/relaxation/page/9/","0","0","1","1","website","","","","","","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/relaxation/page/2/","0","0","1","1","website","","","","","","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/relaxation/page/4/","0","0","1","1","website","","","","","","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/relaxation/page/3/","0","0","1","1","website","","","","","","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/the-importance-of-play-building-a-blanket-fort/","0","2","6","6","BlogPosting","ImageObject","Organization","Person","WebPage","article","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/relaxation/page/5/","0","0","1","1","website","","","","","","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/soothing-music-for-your-pets/","0","2","6","6","BlogPosting","ImageObject","Organization","Person","WebPage","article","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/page/38/","0","0","3","3","ImageObject","Organization","website","","","","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/page/16/","0","0","3","3","ImageObject","Organization","website","","","","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/choosing-relaxation-music-a-quick-guide/","0","2","6","6","BlogPosting","ImageObject","Organization","Person","WebPage","article","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/how-to-make-a-fitness-tracker-that-works-for-you/","0","2","6","6","BlogPosting","ImageObject","Organization","Person","WebPage","article","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/page/26/","0","0","3","3","ImageObject","Organization","website","","","","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/page/18/","0","0","3","3","ImageObject","Organization","website","","","","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/page/28/","0","0","3","3","ImageObject","Organization","website","","","","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/bettersleep-sleep-recorder/","0","2","6","6","BlogPosting","ImageObject","Organization","Person","WebPage","article","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/page/3/","0","0","3","3","ImageObject","Organization","website","","","","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/page/5/","0","0","3","3","ImageObject","Organization","website","","","","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/what-the-cdc-has-to-say-about-sleep/","0","2","6","6","BlogPosting","ImageObject","Organization","Person","WebPage","article","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/page/7/","0","0","3","3","ImageObject","Organization","website","","","","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/page/9/","0","0","3","3","ImageObject","Organization","website","","","","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/world-health-day-what-sleep-tips-the-who-recommends/","0","2","6","6","BlogPosting","ImageObject","Organization","Person","WebPage","article","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/page/41/","0","0","3","3","ImageObject","Organization","website","","","","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/page/43/","0","0","3","3","ImageObject","Organization","website","","","","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/page/21/","0","0","3","3","ImageObject","Organization","website","","","","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/page/31/","0","0","3","3","ImageObject","Organization","website","","","","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/page/23/","0","0","3","3","ImageObject","Organization","website","","","","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/page/33/","0","0","3","3","ImageObject","Organization","website","","","","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/page/11/","0","0","3","3","ImageObject","Organization","website","","","","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/page/25/","0","0","3","3","ImageObject","Organization","website","","","","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/page/35/","0","0","3","3","ImageObject","Organization","website","","","","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/page/27/","0","0","3","3","ImageObject","Organization","website","","","","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/page/13/","0","0","3","3","ImageObject","Organization","website","","","","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/page/29/","0","0","3","3","ImageObject","Organization","website","","","","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/page/37/","0","0","3","3","ImageObject","Organization","website","","","","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/page/15/","0","0","3","3","ImageObject","Organization","website","","","","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/page/39/","0","0","3","3","ImageObject","Organization","website","","","","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/page/17/","0","0","3","3","ImageObject","Organization","website","","","","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/page/2/","0","0","3","3","ImageObject","Organization","website","","","","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/page/19/","0","0","3","3","ImageObject","Organization","website","","","","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/page/4/","0","0","3","3","ImageObject","Organization","website","","","","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/page/6/","0","0","3","3","ImageObject","Organization","website","","","","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/page/8/","0","0","3","3","ImageObject","Organization","website","","","","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/page/30/","0","0","3","3","ImageObject","Organization","website","","","","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/page/40/","0","0","3","3","ImageObject","Organization","website","","","","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/page/32/","0","0","3","3","ImageObject","Organization","website","","","","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/page/10/","0","0","3","3","ImageObject","Organization","website","","","","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/page/42/","0","0","3","3","ImageObject","Organization","website","","","","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/page/20/","0","0","3","3","ImageObject","Organization","website","","","","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/page/44/","0","0","3","3","ImageObject","Organization","website","","","","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/page/22/","0","0","3","3","ImageObject","Organization","website","","","","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/page/34/","0","0","3","3","ImageObject","Organization","website","","","","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/page/12/","0","0","3","3","ImageObject","Organization","website","","","","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/page/36/","0","0","3","3","ImageObject","Organization","website","","","","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/page/14/","0","0","3","3","ImageObject","Organization","website","","","","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/page/24/","0","0","3","3","ImageObject","Organization","website","","","","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/how-to-get-the-most-out-of-your-sounds-with-smart-mix/","0","2","6","6","BlogPosting","ImageObject","Organization","Person","WebPage","article","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/little-ones-and-naps/","0","2","6","6","BlogPosting","ImageObject","Organization","Person","WebPage","article","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/immersive-soundscapes-to-fall-asleep/","0","2","6","6","BlogPosting","ImageObject","Organization","Person","WebPage","article","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/self-care-routine-for-your-mental-health/","0","2","6","6","BlogPosting","ImageObject","Organization","Person","WebPage","article","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/the-solfeggio-frequency-for-rejuvenation-285-hz/","0","2","6","6","BlogPosting","ImageObject","Organization","Person","WebPage","article","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/what-is-the-best-music-to-listen-to-while-sleeping/","0","2","6","6","BlogPosting","ImageObject","Organization","Person","WebPage","article","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/relaxmelodies.com/blog/sound/page/2/","0","0","1","1","website","","","","","","Non-Indexable","Canonicalised"
